ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.400,0,0,0,0,0,-0.0387479,0.0782633,-1.64828,0.00230877,-2.64335e-05
0.400,1,0,0,0,0,0,0,0,0,0
0.400,2,0,0,0,0,0,0,0,0,0
0.400,3,0,0,0,0,0,0,0,0,0
0.400,4,0,0,0,0,0,0,0,0,0
0.400,5,0,0,0,0,0,0,0,0,0
0.400,0,1,0,0,0,0,0,0,0,0
0.400,1,1,0,0,0,0,0,0,0,0
0.400,2,1,0,0,0,0,0,0,0,0
0.400,3,1,0,0,0,0,0,0,0,0
0.400,4,1,0,0,0,0,0,0,0,0
0.400,5,1,0,0,0,0,0,0,0,0
0.416,0,0,0,0,0,-0.0387049,0.0783666,-1.64798,0.00239941,0.00154314
0.416,1,0,0,0,0,0,0,0,0,0
0.416,2,0,0,0,0,0,0,0,0,0
0.416,3,0,0,0,0,0,0,0,0,0
0.416,4,0,0,0,0,0,0,0,0,0
0.416,5,0,0,0,0,0,0,0,0,0
0.416,0,1,0,0,0,0,0,0,0,0
0.416,1,1,0,0,0,0,0,0,0,0
0.416,2,1,0,0,0,0,0,0,0,0
0.416,3,1,0,0,0,0,0,0,0,0
0.416,4,1,0,0,0,0,0,0,0,0
0.416,5,1,0,0,0,0,0,0,0,0
0.432,0,0,0,0,0,-0.0386944,0.0783507,-1.64955,0.00197819,0.000928969
0.432,1,0,0,0,0,0,0,0,0,0
0.432,2,0,0,0,0,0,0,0,0,0
0.432,3,0,0,0,0,0,0,0,0,0
0.432,4,0,0,0,0,0,0,0,0,0
0.432,5,0,0,0,0,0,0,0,0,0
0.432,0,1,0,0,0,0,0,0,0,0
0.432,1,1,0,0,0,0,0,0,0,0
0.432,2,1,0,0,0,0,0,0,0,0
0.432,3,1,0,0,0,0,0,0,0,0
0.432,4,1,0,0,0,0,0,0,0,0
0.432,5,1,0,0,0,0,0,0,0,0
0.448,0,0,0,0,0,-0.0387131,0.0782657,-1.64942,0.00121667,-0.00058129
0.448,1,0,0,0,0,0,0,0,0,0
0.448,2,0,0,0,0,0,0,0,0,0
0.448,3,0,0,0,0,0,0,0,0,0
0.448,4,0,0,0,0,0,0,0,0,0
0.448,5,0,0,0,0,0,0,0,0,0
0.448,0,1,0,0,0,0,0,0,0,0
0.448,1,1,0,0,0,0,0,0,0,0
0.448,2,1,0,0,0,0,0,0,0,0
0.448,3,1,0,0,0,0,0,0,0,0
0.448,4,1,0,0,0,0,0,0,0,0
0.448,5,1,0,0,0,0,0,0,0,0
0.465,0,0,0,0,0,-0.0388023,0.0782289,-1.64825,-0.000426928,-0.000998225
0.465,1,0,0,0,0,0,0,0,0,0
0.465,2,0,0,0,0,0,0,0,0,0
0.465,3,0,0,0,0,0,0,0,0,0
0.465,4,0,0,0,0,0,0,0,0,0
0.465,5,0,0,0,0,0,0,0,0,0
0.465,0,1,0,0,0,0,0,0,0,0
0.465,1,1,0,0,0,0,0,0,0,0
0.465,2,1,0,0,0,0,0,0,0,0
0.465,3,1,0,0,0,0,0,0,0,0
0.465,4,1,0,0,0,0,0,0,0,0
0.465,5,1,0,0,0,0,0,0,0,0
0.480,0,0,0,0,0,-0.0388071,0.0782578,-1.64687,-0.000396634,-0.000319553
0.480,1,0,0,0,0,0,0,0,0,0
0.480,2,0,0,0,0,0,0,0,0,0
0.480,3,0,0,0,0,0,0,0,0,0
0.480,4,0,0,0,0,0,0,0,0,0
0.480,5,0,0,0,0,0,0,0,0,0
0.480,0,1,0,0,0,0,0,0,0,0
0.480,1,1,0,0,0,0,0,0,0,0
0.480,2,1,0,0,0,0,0,0,0,0
0.480,3,1,0,0,0,0,0,0,0,0
0.480,4,1,0,0,0,0,0,0,0,0
0.480,5,1,0,0,0,0,0,0,0,0
