ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.431,3,1,0,0,0,0,0,0,0,0
0.431,4,1,0,0,0,0,0,0,0,0
0.431,5,1,0,0,0,0,0,0,0,0
0.447,0,0,0,0,0,-0.952837,-0.272926,2.06513,-0.000323917,-0.000477301
0.447,1,0,0,0,0,0,0,0,0,0
0.447,2,0,0,0,0,0,0,0,0,0
0.447,3,0,0,0,0,0,0,0,0,0
0.447,4,0,0,0,0,0,0,0,0,0
0.447,5,0,0,0,0,0,0,0,0,0
0.447,0,1,0,0,0,0,0,0,0,0
0.447,1,1,0,0,0,0,0,0,0,0
0.447,2,1,0,0,0,0,0,0,0,0
0.447,3,1,0,0,0,0,0,0,0,0
0.447,4,1,0,0,0,0,0,0,0,0
0.447,5,1,0,0,0,0,0,0,0,0
0.463,0,0,0,0,0,-0.952829,-0.272968,2.06369,-0.000126369,-0.000993685
0.463,1,0,0,0,0,0,0,0,0,0
0.463,2,0,0,0,0,0,0,0,0,0
0.463,3,0,0,0,0,0,0,0,0,0
0.463,4,0,0,0,0,0,0,0,0,0
0.463,5,0,0,0,0,0,0,0,0,0
0.463,0,1,0,0,0,0,0,0,0,0
0.463,1,1,0,0,0,0,0,0,0,0
0.463,2,1,0,0,0,0,0,0,0,0
0.463,3,1,0,0,0,0,0,0,0,0
0.463,4,1,0,0,0,0,0,0,0,0
0.463,5,1,0,0,0,0,0,0,0,0
0.480,0,0,0,0,0,-0.952789,-0.272934,2.06303,0.000506155,-0.000232706
0.480,1,0,0,0,0,0,0,0,0,0
0.480,2,0,0,0,0,0,0,0,0,0
0.480,3,0,0,0,0,0,0,0,0,0
0.480,4,0,0,0,0,0,0,0,0,0
0.480,5,0,0,0,0,0,0,0,0,0
0.480,0,1,0,0,0,0,0,0,0,0
0.480,1,1,0,0,0,0,0,0,0,0
0.480,2,1,0,0,0,0,0,0,0,0
0.480,3,1,0,0,0,0,0,0,0,0
0.480,4,1,0,0,0,0,0,0,0,0
0.480,5,1,0,0,0,0,0,0,0,0
0.496,0,0,0,0,0,-0.952789,-0.272934,2.06303,0.000506155,-0.000232706
0.496,1,0,0,0,0,0,0,0,0,0
0.496,2,0,0,0,0,0,0,0,0,0
0.496,3,0,0,0,0,0,0,0,0,0
0.496,4,0,0,0,0,0,0,0,0,0
0.496,5,0,0,0,0,0,0,0,0,0
0.496,0,1,0,0,0,0,0,0,0,0
0.496,1,1,0,0,0,0,0,0,0,0
0.496,2,1,0,0,0,0,0,0,0,0
0.496,3,1,0,0,0,0,0,0,0,0
0.496,4,1,0,0,0,0,0,0,0,0
0.496,5,1,0,0,0,0,0,0,0,0
0.511,0,0,0,0,0,-0.952873,-0.272903,2.06285,-0.000882558,0.00029156
0.511,1,0,0,0,0,0,0,0,0,0
0.511,2,0,0,0,0,0,0,0,0,0
0.511,3,0,0,0,0,0,0,0,0,0
0.511,4,0,0,0,0,0,0,0,0,0
0.511,5,0,0,0,0,0,0,0,0,0
0.511,0,1,0,0,0,0,0,0,0,0
0.511,1,1,0,0,0,0,0,0,0,0
0.511,2,1,0,0,0,0,0,0,0,0
0.511,3,1,0,0,0,0,0,0,0,0
0.511,4,1,0,0,0,0,0,0,0,0
0.511,5,1,0,0,0,0,0,0,0,0
0.527,0,0,0,0,0,-0.952901,-0.272946,2.06316,-0.00108967,-0.000431716
0.527,1,0,0,0,0,0,0,0,0,0
0.527,2,0,0,0,0,0,0,0,0,0
0.527,3,0,0,0,0,0,0,0,0,0
