ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.226,5,1,0,0,0,0,0,0,0,0
0.242,0,0,0.608219,0.139223,0,0.69589,-0.0696115,-0.701909,0.00765397,-0.0651986
0.242,1,0,0,0,0,0,0,0,0,0
0.242,2,0,0,0,0,0,0,0,0,0
0.242,3,0,0,0,0,0,0,0,0,0
0.242,4,0,0,0,0,0,0,0,0,0
0.242,5,0,0,0,0,0,0,0,0,0
0.242,0,1,0,0,0,0,0,0,0,0
0.242,1,1,0,0,0,0,0,0,0,0
0.242,2,1,0,0,0,0,0,0,0,0
0.242,3,1,0,0,0,0,0,0,0,0
0.242,4,1,0,0,0,0,0,0,0,0
0.242,5,1,0,0,0,0,0,0,0,0
0.257,0,0,0.601852,0.143418,0,0.699074,-0.0717091,-0.702538,0.0539567,-0.0811486
0.257,1,0,0,0,0,0,0,0,0,0
0.257,2,0,0,0,0,0,0,0,0,0
0.257,3,0,0,0,0,0,0,0,0,0
0.257,4,0,0,0,0,0,0,0,0,0
0.257,5,0,0,0,0,0,0,0,0,0
0.257,0,1,0,0,0,0,0,0,0,0
0.257,1,1,0,0,0,0,0,0,0,0
0.257,2,1,0,0,0,0,0,0,0,0
0.257,3,1,0,0,0,0,0,0,0,0
0.257,4,1,0,0,0,0,0,0,0,0
0.257,5,1,0,0,0,0,0,0,0,0
0.273,0,0,0.594814,0.147374,0,0.702593,-0.0736869,-0.703359,0.0941274,-0.0914263
0.273,1,0,0,0,0,0,0,0,0,0
0.273,2,0,0,0,0,0,0,0,0,0
0.273,3,0,0,0,0,0,0,0,0,0
0.273,4,0,0,0,0,0,0,0,0,0
0.273,5,0,0,0,0,0,0,0,0,0
0.273,0,1,0,0,0,0,0,0,0,0
0.273,1,1,0,0,0,0,0,0,0,0
0.273,2,1,0,0,0,0,0,0,0,0
0.273,3,1,0,0,0,0,0,0,0,0
0.273,4,1,0,0,0,0,0,0,0,0
0.273,5,1,0,0,0,0,0,0,0,0
0.290,0,0,0.594814,0.147374,0,0.702593,-0.0736869,-0.703359,0.0941274,-0.0914263
0.290,1,0,0,0,0,0,0,0,0,0
0.290,2,0,0,0,0,0,0,0,0,0
0.290,3,0,0,0,0,0,0,0,0,0
0.290,4,0,0,0,0,0,0,0,0,0
0.290,5,0,0,0,0,0,0,0,0,0
0.290,0,1,0,0,0,0,0,0,0,0
0.290,1,1,0,0,0,0,0,0,0,0
0.290,2,1,0,0,0,0,0,0,0,0
0.290,3,1,0,0,0,0,0,0,0,0
0.290,4,1,0,0,0,0,0,0,0,0
0.290,5,1,0,0,0,0,0,0,0,0
0.305,0,0,0.587486,0.151538,0,0.706257,-0.0757689,-0.705638,0.12677,-0.100792
0.305,1,0,0,0,0,0,0,0,0,0
0.305,2,0,0,0,0,0,0,0,0,0
0.305,3,0,0,0,0,0,0,0,0,0
0.305,4,0,0,0,0,0,0,0,0,0
0.305,5,0,0,0,0,0,0,0,0,0
0.305,0,1,0,0,0,0,0,0,0,0
0.305,1,1,0,0,0,0,0,0,0,0
0.305,2,1,0,0,0,0,0,0,0,0
0.305,3,1,0,0,0,0,0,0,0,0
0.305,4,1,0,0,0,0,0,0,0,0
0.305,5,1,0,0,0,0,0,0,0,0
0.321,0,0,0.580007,0.155773,0,0.709997,-0.0778867,-0.705813,0.152658,-0.108432
0.321,1,0,0,0,0,0,0,0,0,0
0.321,2,0,0,0,0,0,0,0,0,0
0.321,3,0,0,0,0,0,0,0,0,0
0.321,4,0,0,0,0,0,0,0,0,0
0.321,5,0,0,0,0,0,0,0,0,0
0.321,0,1,0,0,0,0,0,0,0,0
0.321,1,1,0,0,0,0,0,0,0,0
0.321,2,1,0,0,0,0,0,0,0,0
0.321,3,1,0,0,0,0,0,0,0,0
0.321,4,1,0,0,0,0,0,0,0,0
0.321,5,1,0,0,0,0,0,0,0,0
0.338,0,0,0.572927,0.160514,0,0.713537,-0.0802571,-0.702266,0.169258,-0.118045
0.338,1,0,0,0,0,0,0,0,0,0
0.338,2,0,0,0,0,0,0,0,0,0
0.338,3,0,0,0,0,0,0,0,0,0
0.338,4,0,0,0,0,0,0,0,0,0
0.338,5,0,0,0,0,0,0,0,0,0
0.338,0,1,0,0,0,0,0,0,0,0
0.338,1,1,0,0,0,0,0,0,0,0
0.338,2,1,0,0,0,0,0,0,0,0
0.338,3,1,0,0,0,0,0,0,0,0
0.338,4,1,0,0,0,0,0,0,0,0
0.338,5,1,0,0,0,0,0,0,0,0
0.354,0,0,0.56475,0.166061,0,0.717625,-0.0830303,-0.700919,0.190137,-0.131424
0.354,1,0,0,0,0,0,0,0,0,0
0.354,2,0,0,0,0,0,0,0,0,0
0.354,3,0,0,0,0,0,0,0,0,0
0.354,4,0,0,0,0,0,0,0,0,0
0.354,5,0,0,0,0,0,0,0,0,0
0.354,0,1,0,0,0,0,0,0,0,0
0.354,1,1,0,0,0,0,0,0,0,0
0.354,2,1,0,0,0,0,0,0,0,0
0.354,3,1,0,0,0,0,0,0,0,0
0.354,4,1,0,0,0,0,0,0,0,0
0.354,5,1,0,0,0,0,0,0,0,0
0.370,0,0,0.555172,0.172299,0,0.722414,-0.0861496,-0.696941,0.216559,-0.146801
0.370,1,0,0,0,0,0,0,0,0,0
0.370,2,0,0,0,0,0,0,0,0,0
0.370,3,0,0,0,0,0,0,0,0,0
0.370,4,0,0,0,0,0,0,0,0,0
0.370,5,0,0,0,0,0,0,0,0,0
0.370,0,1,0,0,0,0,0,0,0,0
0.370,1,1,0,0,0,0,0,0,0,0
0.370,2,1,0,0,0,0,0,0,0,0
0.370,3,1,0,0,0,0,0,0,0,0
0.370,4,1,0,0,0,0,0,0,0,0
0.370,5,1,0,0,0,0,0,0,0,0
0.385,0,0,0.546032,0.178659,0,0.726984,-0.0893294,-0.691338,0.23328,-0.159371
0.385,1,0,0,0,0,0,0,0,0,0
0.385,2,0,0,0,0,0,0,0,0,0
0.385,3,0,0,0,0,0,0,0,0,0
0.385,4,0,0,0,0,0,0,0,0,0
0.385,5,0,0,0,0,0,0,0,0,0
0.385,0,1,0,0,0,0,0,0,0,0
0.385,1,1,0,0,0,0,0,0,0,0
0.385,2,1,0,0,0,0,0,0,0,0
0.385,3,1,0,0,0,0,0,0,0,0
0.385,4,1,0,0,0,0,0,0,0,0
0.385,5,1,0,0,0,0,0,0,0,0
0.401,0,0,0.537984,0.185158,0,0.731008,-0.0925791,-0.686469,0.237684,-0.169956
0.401,1,0,0,0,0,0,0,0,0,0
0.401,2,0,0,0,0,0,0,0,0,0
0.401,3,0,0,0,0,0,0,0,0,0
0.401,4,0,0,0,0,0,0,0,0,0
0.401,5,0,0,0,0,0,0,0,0,0
0.401,0,1,0,0,0,0,0,0,0,0
0.401,1,1,0,0,0,0,0,0,0,0
0.401,2,1,0,0,0,0,0,0,0,0
0.401,3,1,0,0,0,0,0,0,0,0
0.401,4,1,0,0,0,0,0,0,0,0
0.401,5,1,0,0,0,0,0,0,0,0
0.418,0,0,0.5301,0.190665,0,0.73495,-0.0953326,-0.679972,0.239794,-0.170475
0.418,1,0,0,0,0,0,0,0,0,0
0.418,2,0,0,0,0,0,0,0,0,0
0.418,3,0,0,0,0,0,0,0,0,0
0.418,4,0,0,0,0,0,0,0,0,0
0.418,5,0,0,0,0,0,0,0,0,0
0.418,0,1,0,0,0,0,0,0,0,0
0.418,1,1,0,0,0,0,0,0,0,0
0.418,2,1,0,0,0,0,0,0,0,0
0.418,3,1,0,0,0,0,0,0,0,0
0.418,4,1,0,0,0,0,0,0,0,0
0.418,5,1,0,0,0,0,0,0,0,0
0.434,0,0,0.520835,0.197459,0,0.739582,-0.0987297,-0.675257,0.251828,-0.180602
0.434,1,0,0,0,0,0,0,0,0,0
0.434,2,0,0,0,0,0,0,0,0,0
0.434,3,0,0,0,0,0,0,0,0,0
0.434,4,0,0,0,0,0,0,0,0,0
0.434,5,0,0,0,0,0,0,0,0,0
0.434,0,1,0,0,0,0,0,0,0,0
0.434,1,1,0,0,0,0,0,0,0,0
0.434,2,1,0,0,0,0,0,0,0,0
0.434,3,1,0,0,0,0,0,0,0,0
0.434,4,1,0,0,0,0,0,0,0,0
0.434,5,1,0,0,0,0,0,0,0,0
0.449,0,0,0.50998,0.204808,0,0.74501,-0.102404,-0.672849,0.272982,-0.192467
0.449,1,0,0,0,0,0,0,0,0,0
0.449,2,0,0,0,0,0,0,0,0,0
0.449,3,0,0,0,0,0,0,0,0,0
0.449,4,0,0,0,0,0,0,0,0,0
0.449,5,0,0,0,0,0,0,0,0,0
0.449,0,1,0,0,0,0,0,0,0,0
0.449,1,1,0,0,0,0,0,0,0,0
0.449,2,1,0,0,0,0,0,0,0,0
0.449,3,1,0,0,0,0,0,0,0,0
0.449,4,1,0,0,0,0,0,0,0,0
0.449,5,1,0,0,0,0,0,0,0,0
0.466,0,0,0,0,0,0.750518,-0.106098,-0.67124,0.290225,-0.201763
0.466,1,0,0,0,0,0,0,0,0,0
0.466,2,0,0,0,0,0,0,0,0,0
0.466,3,0,0,0,0,0,0,0,0,0
0.466,4,0,0,0,0,0,0,0,0,0
0.466,5,0,0,0,0,0,0,0,0,0
0.466,0,1,0,0,0,0,0,0,0,0
0.466,1,1,0,0,0,0,0,0,0,0
0.466,2,1,0,0,0,0,0,0,0,0
0.466,3,1,0,0,0,0,0,0,0,0
0.466,4,1,0,0,0,0,0,0,0,0
0.466,5,1,0,0,0,0,0,0,0,0
0.482,0,0,0,0,0,0.75605,-0.109747,-0.66714,0.303671,-0.20813
0.482,1,0,0,0,0,0,0,0,0,0
0.482,2,0,0,0,0,0,0,0,0,0
0.482,3,0,0,0,0,0,0,0,0,0
0.482,4,0,0,0,0,0,0,0,0,0
0.482,5,0,0,0,0,0,0,0,0,0
0.482,0,1,0,0,0,0,0,0,0,0
0.482,1,1,0,0,0,0,0,0,0,0
0.482,2,1,0,0,0,0,0,0,0,0
0.482,3,1,0,0,0,0,0,0,0,0
0.482,4,1,0,0,0,0,0,0,0,0
0.482,5,1,0,0,0,0,0,0,0,0
0.497,0,0,0,0,0,0.761496,-0.113148,-0.664311,0.312548,-0.209205
0.497,1,0,0,0,0,0,0,0,0,0
0.497,2,0,0,0,0,0,0,0,0,0
0.497,3,0,0,0,0,0,0,0,0,0
0.497,4,0,0,0,0,0,0,0,0,0
0.497,5,0,0,0,0,0,0,0,0,0
0.497,0,1,0,0,0,0,0,0,0,0
0.497,1,1,0,0,0,0,0,0,0,0
0.497,2,1,0,0,0,0,0,0,0,0
0.497,3,1,0,0,0,0,0,0,0,0
0.497,4,1,0,0,0,0,0,0,0,0
0.497,5,1,0,0,0,0,0,0,0,0
0.514,0,0,0,0,0,0.767147,-0.116728,-0.662116,0.322386,-0.212719
0.514,1,0,0,0,0,0,0,0,0,0
0.514,2,0,0,0,0,0,0,0,0,0
0.514,3,0,0,0,0,0,0,0,0,0
0.514,4,0,0,0,0,0,0,0,0,0
0.514,5,0,0,0,0,0,0,0,0,0
0.514,0,1,0,0,0,0,0,0,0,0
0.514,1,1,0,0,0,0,0,0,0,0
0.514,2,1,0,0,0,0,0,0,0,0
0.514,3,1,0,0,0,0,0,0,0,0
0.514,4,1,0,0,0,0,0,0,0,0
0.514,5,1,0,0,0,0,0,0,0,0
0.529,0,0,0,0,0,0.773544,-0.120628,-0.66144,0.341132,-0.220231
0.529,1,0,0,0,0,0,0,0,0,0
0.529,2,0,0,0,0,0,0,0,0,0
0.529,3,0,0,0,0,0,0,0,0,0
0.529,4,0,0,0,0,0,0,0,0,0
0.529,5,0,0,0,0,0,0,0,0,0
0.529,0,1,0,0,0,0,0,0,0,0
0.529,1,1,0,0,0,0,0,0,0,0
0.529,2,1,0,0,0,0,0,0,0,0
0.529,3,1,0,0,0,0,0,0,0,0
0.529,4,1,0,0,0,0,0,0,0,0
0.529,5,1,0,0,0,0,0,0,0,0
0.545,0,0,0,0,0,0.780116,-0.124413,-0.65963,0.357969,-0.224195
0.545,1,0,0,0,0,0,0,0,0,0
0.545,2,0,0,0,0,0,0,0,0,0
0.545,3,0,0,0,0,0,0,0,0,0
0.545,4,0,0,0,0,0,0,0,0,0
0.545,5,0,0,0,0,0,0,0,0,0
0.545,0,1,0,0,0,0,0,0,0,0
0.545,1,1,0,0,0,0,0,0,0,0
0.545,2,1,0,0,0,0,0,0,0,0
0.545,3,1,0,0,0,0,0,0,0,0
0.545,4,1,0,0,0,0,0,0,0,0
0.545,5,1,0,0,0,0,0,0,0,0
0.562,0,0,0,0,0,0.78591,-0.127435,-0.658341,0.358975,-0.215639
0.562,1,0,0,0,0,0,0,0,0,0
0.562,2,0,0,0,0,0,0,0,0,0
0.562,3,0,0,0,0,0,0,0,0,0
0.562,4,0,0,0,0,0,0,0,0,0
0.562,5,0,0,0,0,0,0,0,0,0
0.562,0,1,0,0,0,0,0,0,0,0
0.562,1,1,0,0,0,0,0,0,0,0
0.562,2,1,0,0,0,0,0,0,0,0
0.562,3,1,0,0,0,0,0,0,0,0
0.562,4,1,0,0,0,0,0,0,0,0
0.562,5,1,0,0,0,0,0,0,0,0
0.578,0,0,0,0,0,0.790599,-0.129725,-0.66063,0.343022,-0.198094
0.578,1,0,0,0,0,0,0,0,0,0
0.578,2,0,0,0,0,0,0,0,0,0
0.578,3,0,0,0,0,0,0,0,0,0
0.578,4,0,0,0,0,0,0,0,0,0
0.578,5,0,0,0,0,0,0,0,0,0
0.578,0,1,0,0,0,0,0,0,0,0
0.578,1,1,0,0,0,0,0,0,0,0
0.578,2,1,0,0,0,0,0,0,0,0
0.578,3,1,0,0,0,0,0,0,0,0
0.578,4,1,0,0,0,0,0,0,0,0
0.578,5,1,0,0,0,0,0,0,0,0
0.593,0,0,0,0,0,0.790599,-0.129725,-0.66063,0.343022,-0.198094
0.593,1,0,0,0,0,0,0,0,0,0
0.593,2,0,0,0,0,0,0,0,0,0
0.593,3,0,0,0,0,0,0,0,0,0
0.593,4,0,0,0,0,0,0,0,0,0
0.593,5,0,0,0,0,0,0,0,0,0
0.593,0,1,0,0,0,0,0,0,0,0
0.593,1,1,0,0,0,0,0,0,0,0
0.593,2,1,0,0,0,0,0,0,0,0
0.593,3,1,0,0,0,0,0,0,0,0
0.593,4,1,0,0,0,0,0,0,0,0
0.593,5,1,0,0,0,0,0,0,0,0
0.609,0,0,0,0,0,0.795019,-0.130898,-0.667868,0.32687,-0.167883
0.609,1,0,0,0,0,0,0,0,0,0
0.609,2,0,0,0,0,0,0,0,0,0
0.609,3,0,0,0,0,0,0,0,0,0
0.609,4,0,0,0,0,0,0,0,0,0
0.609,5,0,0,0,0,0,0,0,0,0
0.609,0,1,0,0,0,0,0,0,0,0
0.609,1,1,0,0,0,0,0,0,0,0
0.609,2,1,0,0,0,0,0,0,0,0
0.609,3,1,0,0,0,0,0,0,0,0
0.609,4,1,0,0,0,0,0,0,0,0
0.609,5,1,0,0,0,0,0,0,0,0
0.626,0,0,0,0,0,0.797588,-0.13185,-0.675382,0.286624,-0.141655
0.626,1,0,0,0,0,0,0,0,0,0
0.626,2,0,0,0,0,0,0,0,0,0
0.626,3,0,0,0,0,0,0,0,0,0
0.626,4,0,0,0,0,0,0,0,0,0
0.626,5,0,0,0,0,0,0,0,0,0
0.626,0,1,0,0,0,0,0,0,0,0
0.626,1,1,0,0,0,0,0,0,0,0
0.626,2,1,0,0,0,0,0,0,0,0
0.626,3,1,0,0,0,0,0,0,0,0
0.626,4,1,0,0,0,0,0,0,0,0
0.626,5,1,0,0,0,0,0,0,0,0
0.642,0,0,0,0,0,0.798856,-0.132157,-0.683054,0.236428,-0.112021
0.642,1,0,0,0,0,0,0,0,0,0
0.642,2,0,0,0,0,0,0,0,0,0
0.642,3,0,0,0,0,0,0,0,0,0
