ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.261,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.261,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.261,2,1,0,0,0,0,0,0,0,0
0.261,3,1,0,0,0,0,0,0,0,0
0.261,4,1,0,0,0,0,0,0,0,0
0.261,5,1,0,0,0,0,0,0,0,0
0.275,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.275,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.275,2,0,0,0,0,0,0,0,0,0
0.275,3,0,0,0,0,0,0,0,0,0
0.275,4,0,0,0,0,0,0,0,0,0
0.275,5,0,0,0,0,0,0,0,0,0
0.275,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.275,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.275,2,1,0,0,0,0,0,0,0,0
0.275,3,1,0,0,0,0,0,0,0,0
0.275,4,1,0,0,0,0,0,0,0,0
0.275,5,1,0,0,0,0,0,0,0,0
0.291,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.291,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.291,2,0,0,0,0,0,0,0,0,0
0.291,3,0,0,0,0,0,0,0,0,0
0.291,4,0,0,0,0,0,0,0,0,0
0.291,5,0,0,0,0,0,0,0,0,0
0.291,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.291,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.291,2,1,0,0,0,0,0,0,0,0
0.291,3,1,0,0,0,0,0,0,0,0
0.291,4,1,0,0,0,0,0,0,0,0
0.291,5,1,0,0,0,0,0,0,0,0
0.307,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.307,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.307,2,0,0,0,0,0,0,0,0,0
0.307,3,0,0,0,0,0,0,0,0,0
0.307,4,0,0,0,0,0,0,0,0,0
0.307,5,0,0,0,0,0,0,0,0,0
0.307,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.307,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.307,2,1,0,0,0,0,0,0,0,0
0.307,3,1,0,0,0,0,0,0,0,0
0.307,4,1,0,0,0,0,0,0,0,0
0.307,5,1,0,0,0,0,0,0,0,0
0.323,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.323,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.323,2,0,0,0,0,0,0,0,0,0
0.323,3,0,0,0,0,0,0,0,0,0
0.323,4,0,0,0,0,0,0,0,0,0
0.323,5,0,0,0,0,0,0,0,0,0
0.323,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.323,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.323,2,1,0,0,0,0,0,0,0,0
0.323,3,1,0,0,0,0,0,0,0,0
0.323,4,1,0,0,0,0,0,0,0,0
0.323,5,1,0,0,0,0,0,0,0,0
0.339,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.339,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.339,2,0,0,0,0,0,0,0,0,0
0.339,3,0,0,0,0,0,0,0,0,0
0.339,4,0,0,0,0,0,0,0,0,0
0.339,5,0,0,0,0,0,0,0,0,0
0.339,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.339,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.339,2,1,0,0,0,0,0,0,0,0
0.339,3,1,0,0,0,0,0,0,0,0
0.339,4,1,0,0,0,0,0,0,0,0
0.339,5,1,0,0,0,0,0,0,0,0
0.356,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.356,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.356,2,0,0,0,0,0,0,0,0,0
0.356,3,0,0,0,0,0,0,0,0,0
0.356,4,0,0,0,0,0,0,0,0,0
0.356,5,0,0,0,0,0,0,0,0,0
0.356,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.356,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.356,2,1,0,0,0,0,0,0,0,0
0.356,3,1,0,0,0,0,0,0,0,0
0.356,4,1,0,0,0,0,0,0,0,0
0.356,5,1,0,0,0,0,0,0,0,0
0.371,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.371,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.371,2,0,0,0,0,0,0,0,0,0
0.371,3,0,0,0,0,0,0,0,0,0
0.371,4,0,0,0,0,0,0,0,0,0
0.371,5,0,0,0,0,0,0,0,0,0
0.371,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.371,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.371,2,1,0,0,0,0,0,0,0,0
0.371,3,1,0,0,0,0,0,0,0,0
0.371,4,1,0,0,0,0,0,0,0,0
0.371,5,1,0,0,0,0,0,0,0,0
0.387,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.387,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.387,2,0,0,0,0,0,0,0,0,0
0.387,3,0,0,0,0,0,0,0,0,0
0.387,4,0,0,0,0,0,0,0,0,0
0.387,5,0,0,0,0,0,0,0,0,0
0.387,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.387,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.387,2,1,0,0,0,0,0,0,0,0
0.387,3,1,0,0,0,0,0,0,0,0
0.387,4,1,0,0,0,0,0,0,0,0
0.387,5,1,0,0,0,0,0,0,0,0
0.403,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.403,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.403,2,0,0,0,0,0,0,0,0,0
0.403,3,0,0,0,0,0,0,0,0,0
0.403,4,0,0,0,0,0,0,0,0,0
0.403,5,0,0,0,0,0,0,0,0,0
0.403,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.403,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.403,2,1,0,0,0,0,0,0,0,0
0.403,3,1,0,0,0,0,0,0,0,0
0.403,4,1,0,0,0,0,0,0,0,0
0.403,5,1,0,0,0,0,0,0,0,0
0.419,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.419,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.419,2,0,0,0,0,0,0,0,0,0
0.419,3,0,0,0,0,0,0,0,0,0
0.419,4,0,0,0,0,0,0,0,0,0
0.419,5,0,0,0,0,0,0,0,0,0
0.419,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.419,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.419,2,1,0,0,0,0,0,0,0,0
0.419,3,1,0,0,0,0,0,0,0,0
